ts	tag	url	leader	alerts_processed	sink_q	sink_drops	verdict_n	v_p50	v_p95	v_p99	notify_n	n_p50	n_p95	n_p99	pg_conn	redis_alert_kb	redis_cache_kb	sse
1789187468.148352400	m1-ladder	http://127.0.0.1:8081	1	10	0	0	10	0.5602672	0.5602672	0.5602672	0	NaN	NaN	NaN	5	1245040	1011720	NA
1789187477.657251700	m1-ladder	http://127.0.0.1:8081	1	20	0	0	20	0.0282315	0.5602672	0.5602672	0	NaN	NaN	NaN	5	1245040	1011720	NA
1789187487.148794800	m1-ladder	http://127.0.0.1:8081	1	20	0	0	20	0.0282315	0.5602672	0.5602672	0	NaN	NaN	NaN	5	1245040	1011720	NA
1789187496.650833100	m1-ladder	http://127.0.0.1:8081	1	20	0	0	20	0.0282315	0.5602672	0.5602672	0	NaN	NaN	NaN	5	1245040	1011720	NA
1789187506.159087000	m1-ladder	http://127.0.0.1:8081	1	30	0	0	30	0.0282315	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1245040	1011720	NA
1789187515.741506300	m1-ladder	http://127.0.0.1:8081	1	30	0	0	30	0.0282315	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1245040	1011720	NA
1789187525.275544400	m1-ladder	http://127.0.0.1:8081	1	30	0	0	30	0.0282315	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1245040	1011720	NA
1789187534.805899200	m1-ladder	http://127.0.0.1:8081	1	40	0	0	40	0.0262406	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1265512	1011720	NA
1789187544.357718800	m1-ladder	http://127.0.0.1:8081	1	40	0	0	40	0.0262406	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1245040	1011720	NA
1789187553.886061500	m1-ladder	http://127.0.0.1:8081	1	40	0	0	40	0.0262406	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1245040	1011720	NA
1789187563.412708400	m1-ladder	http://127.0.0.1:8081	1	40	0	0	40	0.0262406	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1265512	1011720	NA
1789187572.915850700	m1-ladder	http://127.0.0.1:8081	1	50	0	0	50	0.0262406	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1245040	1011720	NA
1789187582.780096600	m1-ladder	http://127.0.0.1:8081	1	50	0	0	50	0.0262406	0.5602672	0.5602672	0	NaN	NaN	NaN	6	1245040	1011720	NA
1789187592.382278300	m1-ladder	http://127.0.0.1:8081	1	50	0	0	50	0.5609715	0.5609715	0.5609715	0	NaN	NaN	NaN	5	1259760	1011720	NA
1789187601.899434800	m1-ladder	http://127.0.0.1:8081	1	50	0	0	50	0.5609715	0.5609715	0.5609715	0	NaN	NaN	NaN	5	1259760	1011720	NA
1789187611.429476200	m1-ladder	http://127.0.0.1:8081	1	50	0	0	50	0.5609715	0.5609715	0.5609715	0	NaN	NaN	NaN	5	1259760	1011720	NA
1789187620.916938100	m1-ladder	http://127.0.0.1:8081	1	100	0	0	100	0.0997397	0.5609715	0.5609715	0	NaN	NaN	NaN	5	1259760	1011720	NA
1789187630.399345100	m1-ladder	http://127.0.0.1:8081	1	100	0	0	100	0.0997397	0.5609715	0.5609715	0	NaN	NaN	NaN	5	1259760	1011720	NA
1789187639.956150700	m1-ladder	http://127.0.0.1:8081	1	100	0	0	100	0.0997397	0.5609715	0.5609715	0	NaN	NaN	NaN	5	1259760	1011720	NA
1789187649.457491700	m1-ladder	http://127.0.0.1:8081	1	150	0	0	150	0.0992215	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1259760	1011720	NA
1789187659.003101100	m1-ladder	http://127.0.0.1:8081	1	150	0	0	150	0.0992215	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1259760	1011720	NA
1789187668.564029800	m1-ladder	http://127.0.0.1:8081	1	150	0	0	150	0.0992215	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1259760	1011720	NA
1789187678.080025000	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.0467662	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1280232	1011720	NA
1789187687.599659900	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.0467662	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1259760	1011720	NA
1789187697.106689400	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.0467662	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1259760	1011720	NA
1789187706.617324000	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.0467662	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1280232	1011720	NA
1789187716.099720700	m1-ladder	http://127.0.0.1:8081	1	250	0	0	250	0.0467662	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1259760	1011720	NA
1789187725.602624200	m1-ladder	http://127.0.0.1:8081	1	250	0	0	250	0.0467662	0.5609715	0.5609715	0	NaN	NaN	NaN	6	1259760	1011720	NA
1789187735.083678800	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.8999728	0.8999728	0.8999728	0	NaN	NaN	NaN	5	1314960	1011720	NA
1789187744.565760200	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.8999728	0.8999728	0.8999728	0	NaN	NaN	NaN	5	1314960	1011720	NA
1789187754.112186300	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.8999728	0.8999728	0.8999728	0	NaN	NaN	NaN	5	1314960	1011720	NA
1789187763.659159500	m1-ladder	http://127.0.0.1:8081	1	400	0	0	400	0.4421406	0.8999728	0.8999728	0	NaN	NaN	NaN	5	1314960	1011720	NA
1789187773.143741300	m1-ladder	http://127.0.0.1:8081	1	400	0	0	400	0.4421406	0.8999728	0.8999728	0	NaN	NaN	NaN	5	1314960	1011720	NA
1789187782.651607300	m1-ladder	http://127.0.0.1:8081	1	400	0	0	400	0.4421406	0.8999728	0.8999728	0	NaN	NaN	NaN	5	1314960	1011720	NA
1789187792.165949800	m1-ladder	http://127.0.0.1:8081	1	600	0	0	600	0.4421406	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187801.653297700	m1-ladder	http://127.0.0.1:8081	1	600	0	0	600	0.4421406	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187811.172043900	m1-ladder	http://127.0.0.1:8081	1	600	0	0	600	0.4421406	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187820.679028900	m1-ladder	http://127.0.0.1:8081	1	800	0	0	800	0.0547336	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1335432	1011720	NA
1789187830.244588900	m1-ladder	http://127.0.0.1:8081	1	800	0	0	800	0.0547336	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187839.739663600	m1-ladder	http://127.0.0.1:8081	1	800	0	0	800	0.0547336	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187849.212771500	m1-ladder	http://127.0.0.1:8081	1	800	0	0	800	0.0547336	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187858.693201400	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	0.0547336	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187868.178008000	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	0.0547336	0.8999728	0.8999728	0	NaN	NaN	NaN	6	1314960	1011720	NA
1789187877.637010900	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	2.5360958	2.5360958	2.5360958	0	NaN	NaN	NaN	5	1650312	1011720	NA
1789187887.100777000	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	2.5360958	2.5360958	2.5360958	0	NaN	NaN	NaN	5	1629840	1011720	NA
1789187896.639962500	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	2.5360958	2.5360958	2.5360958	0	NaN	NaN	NaN	5	1629840	1011720	NA
1789187906.106020700	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	0.4790821	2.5360958	2.5360958	0	NaN	NaN	NaN	5	1634320	1011720	NA
1789187915.580401400	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	0.4790821	2.5360958	2.5360958	0	NaN	NaN	NaN	5	1634352	1011720	NA
1789187925.088867900	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	0.4790821	2.5360958	2.5360958	0	NaN	NaN	NaN	5	1634352	1011720	NA
1789187934.587677300	m1-ladder	http://127.0.0.1:8081	1	3000	200	0	3000	0.4790821	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1665064	1011720	NA
1789187944.077086500	m1-ladder	http://127.0.0.1:8081	1	3000	0	0	3000	0.4790821	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1644592	1011720	NA
1789187953.564360300	m1-ladder	http://127.0.0.1:8081	1	3000	0	0	3000	0.4790821	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1644592	1011720	NA
1789187963.079040000	m1-ladder	http://127.0.0.1:8081	1	3000	0	0	3000	0.4790821	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1675304	1011720	NA
1789187972.611423100	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.1031741	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1654832	1011720	NA
1789187982.145040200	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.1031741	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1654832	1011720	NA
1789187991.604002000	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.1031741	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1654832	1011720	NA
1789188001.105929200	m1-ladder	http://127.0.0.1:8081	1	5000	0	0	5000	0.1031741	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1668152	1011720	NA
1789188010.627103800	m1-ladder	http://127.0.0.1:8081	1	5000	0	0	5000	0.1031741	2.5360958	2.5360958	0	NaN	NaN	NaN	6	1668152	1011720	NA
1789188020.163759700	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	5	2072976	1011720	NA
1789188029.794926400	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	4.4690921	4.4690921	4.4690921	0	NaN	NaN	NaN	5	2052504	1011720	NA
1789188039.375339200	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	4.4690921	4.4690921	4.4690921	0	NaN	NaN	NaN	5	2052504	1011720	NA
1789188048.961911200	m1-ladder	http://127.0.0.1:8081	1	4000	400	0	4000	0.4849211	4.4690921	4.4690921	0	NaN	NaN	NaN	5	2071184	1011720	NA
1789188058.500650500	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.4849211	4.4690921	4.4690921	0	NaN	NaN	NaN	5	2071184	1011720	NA
1789188068.014805900	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.4849211	4.4690921	4.4690921	0	NaN	NaN	NaN	5	2071184	1011720	NA
1789188077.528882500	m1-ladder	http://127.0.0.1:8081	1	6000	1200	0	6000	0.4849211	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2101896	1011720	NA
1789188087.066472700	m1-ladder	http://127.0.0.1:8081	1	6000	0	0	6000	0.4849211	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2081424	1011720	NA
1789188096.592942200	m1-ladder	http://127.0.0.1:8081	1	6000	0	0	6000	0.4849211	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2081424	1011720	NA
1789188106.081914300	m1-ladder	http://127.0.0.1:8081	1	6000	0	0	6000	0.4849211	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2118800	1011720	NA
1789188115.605469100	m1-ladder	http://127.0.0.1:8081	1	8000	0	0	8000	0.1768388	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2098328	1011720	NA
1789188125.105226800	m1-ladder	http://127.0.0.1:8081	1	8000	0	0	8000	0.1768388	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2098328	1011720	NA
1789188134.603207200	m1-ladder	http://127.0.0.1:8081	1	8000	0	0	8000	0.1768388	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2098328	1011720	NA
1789188144.100771000	m1-ladder	http://127.0.0.1:8081	1	10000	0	0	10000	0.1853196	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2118808	1011720	NA
1789188153.666590800	m1-ladder	http://127.0.0.1:8081	1	10000	0	0	10000	0.1853196	4.4690921	4.4690921	0	NaN	NaN	NaN	6	2118808	1011720	NA
1789188163.164416300	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	5	2509640	1011720	NA
1789188172.711484000	m1-ladder	http://127.0.0.1:8081	1	4000	800	0	4000	8.8906331	8.8906331	8.8906331	0	NaN	NaN	NaN	5	2920344	1011720	NA
1789188182.268231600	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	8.8906331	8.8906331	8.8906331	0	NaN	NaN	NaN	5	2920344	1011720	NA
1789188191.842318400	m1-ladder	http://127.0.0.1:8081	1	8000	2800	0	8000	0.8800281	8.8906331	8.8906331	0	NaN	NaN	NaN	5	2949648	1011720	NA
1789188201.388696300	m1-ladder	http://127.0.0.1:8081	1	8000	0	0	8000	0.8800281	8.8906331	8.8906331	0	NaN	NaN	NaN	5	2949648	1011720	NA
1789188210.932444600	m1-ladder	http://127.0.0.1:8081	1	8000	0	0	8000	0.8800281	8.8906331	8.8906331	0	NaN	NaN	NaN	5	2949648	1011720	NA
1789188220.433321700	m1-ladder	http://127.0.0.1:8081	1	12000	3600	0	12000	0.8800281	8.8906331	8.8906331	0	NaN	NaN	NaN	6	2989712	1011720	NA
1789188230.011143400	m1-ladder	http://127.0.0.1:8081	1	12000	0	0	12000	0.8800281	8.8906331	8.8906331	0	NaN	NaN	NaN	6	2969240	1011720	NA
1789188239.553961800	m1-ladder	http://127.0.0.1:8081	1	12000	0	0	12000	0.8800281	8.8906331	8.8906331	0	NaN	NaN	NaN	6	2969240	1011720	NA
1789188249.109782500	m1-ladder	http://127.0.0.1:8081	1	12000	0	0	12000	0.8800281	8.8906331	8.8906331	0	NaN	NaN	NaN	6	3010192	1011720	NA
1789188258.621798100	m1-ladder	http://127.0.0.1:8081	1	16000	0	0	16000	0.5215235	0.8800281	0.8800281	0	NaN	NaN	NaN	6	2989720	1011720	NA
1789188268.126685400	m1-ladder	http://127.0.0.1:8081	1	16000	0	0	16000	0.5215235	0.8800281	0.8800281	0	NaN	NaN	NaN	6	2989720	1011720	NA
1789188277.650952700	m1-ladder	http://127.0.0.1:8081	1	16000	0	0	16000	0.5215235	0.8800281	0.8800281	0	NaN	NaN	NaN	6	2989720	1011720	NA
1789188287.116520800	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188296.620769400	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188306.126050600	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188315.635553200	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188325.118684900	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188334.633272800	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188344.119459500	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188353.633580500	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188363.133319000	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188372.614769800	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188382.120870400	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188391.585025500	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188401.110223400	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188410.607922100	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188420.131353700	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188429.675693400	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188439.213649700	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188448.731772000	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188458.237352300	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188467.738987000	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188477.342450100	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188486.839732600	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	6	3051160	1011720	NA
1789188496.348061800	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	8	3053592	1011720	NA
1789188505.845402900	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	8	3053592	1011720	NA
1789188515.344360300	m1-ladder	http://127.0.0.1:8081	1	20000	0	0	20000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	8	3053592	1011720	NA
1789188524.872515200	m1-ladder	http://127.0.0.1:8081	1	20100	0	0	20100	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	8	3054480	1011720	NA
1789188534.400396000	m1-ladder	http://127.0.0.1:8081	1	20100	0	0	20100	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	8	3054480	1011720	NA
1789188543.873905100	m1-ladder	http://127.0.0.1:8081	1	20100	0	0	20100	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	36	3054480	1011720	NA
1789188553.964361300	m1-ladder	http://127.0.0.1:8081	1	20200	0	0	20200	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3054480	1011720	NA
1789188564.658716100	m1-ladder	http://127.0.0.1:8081	1	20200	0	0	20200	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3054480	1011720	NA
1789188575.858957600	m1-ladder	http://127.0.0.1:8081	1	20200	0	0	20200	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3054480	1011720	NA
1789188586.561487000	m1-ladder	http://127.0.0.1:8081	1	20300	0	0	20300	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3054480	1011720	NA
1789188596.527911500	m1-ladder	http://127.0.0.1:8081	1	20300	0	0	20300	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3054480	1011720	NA
1789188606.671961300	m1-ladder	http://127.0.0.1:8081	1	20300	0	0	20300	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3054480	1011720	NA
1789188616.315702200	m1-ladder	http://127.0.0.1:8081	1	20400	0	0	20400	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188625.924909400	m1-ladder	http://127.0.0.1:8081	1	20400	0	0	20400	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188635.527347000	m1-ladder	http://127.0.0.1:8081	1	20400	0	0	20400	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188645.158370600	m1-ladder	http://127.0.0.1:8081	1	20500	0	0	20500	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188654.757339600	m1-ladder	http://127.0.0.1:8081	1	20500	0	0	20500	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188664.347914500	m1-ladder	http://127.0.0.1:8081	1	20500	0	0	20500	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188674.170131000	m1-ladder	http://127.0.0.1:8081	1	20600	0	0	20600	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188684.000135900	m1-ladder	http://127.0.0.1:8081	1	20600	0	0	20600	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188694.020870700	m1-ladder	http://127.0.0.1:8081	1	20600	0	0	20600	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188703.921405300	m1-ladder	http://127.0.0.1:8081	1	20700	0	0	20700	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188713.766643500	m1-ladder	http://127.0.0.1:8081	1	20700	0	0	20700	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188723.693389700	m1-ladder	http://127.0.0.1:8081	1	20700	0	0	20700	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188733.492849200	m1-ladder	http://127.0.0.1:8081	1	20800	0	0	20800	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188743.276289100	m1-ladder	http://127.0.0.1:8081	1	20800	0	0	20800	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188753.145818900	m1-ladder	http://127.0.0.1:8081	1	20800	0	0	20800	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188763.021684700	m1-ladder	http://127.0.0.1:8081	1	20900	0	0	20900	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188772.869286800	m1-ladder	http://127.0.0.1:8081	1	20900	0	0	20900	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188782.721916400	m1-ladder	http://127.0.0.1:8081	1	20900	0	0	20900	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3053592	1011720	NA
1789188792.629945800	m1-ladder	http://127.0.0.1:8081	1	21000	0	0	20900	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3042056	1011720	NA
1789188802.560726400	m1-ladder	http://127.0.0.1:8081	1	21000	0	0	21000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188812.484731200	m1-ladder	http://127.0.0.1:8081	1	21000	0	0	21000	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188822.411433500	m1-ladder	http://127.0.0.1:8081	1	21100	0	0	21100	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188832.311775400	m1-ladder	http://127.0.0.1:8081	1	21100	0	0	21100	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188842.219715200	m1-ladder	http://127.0.0.1:8081	1	21100	0	0	21100	0.5074241	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188852.156052300	m1-ladder	http://127.0.0.1:8081	1	21200	0	0	21200	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188862.114188300	m1-ladder	http://127.0.0.1:8081	1	21200	0	0	21200	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188872.050107200	m1-ladder	http://127.0.0.1:8081	1	21200	0	0	21200	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188881.977716300	m1-ladder	http://127.0.0.1:8081	1	21300	0	0	21300	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188891.919931900	m1-ladder	http://127.0.0.1:8081	1	21300	0	0	21300	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188901.795047900	m1-ladder	http://127.0.0.1:8081	1	21300	0	0	21300	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188911.701499000	m1-ladder	http://127.0.0.1:8081	1	21400	0	0	21400	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188921.565658800	m1-ladder	http://127.0.0.1:8081	1	21400	0	0	21400	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188931.382222800	m1-ladder	http://127.0.0.1:8081	1	21400	0	0	21400	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188941.286801800	m1-ladder	http://127.0.0.1:8081	1	21500	0	0	21500	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188951.137794000	m1-ladder	http://127.0.0.1:8081	1	21500	0	0	21500	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	35	3020824	1011720	NA
1789188961.055276200	m1-ladder	http://127.0.0.1:8081	1	21500	0	0	21500	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789188970.869918700	m1-ladder	http://127.0.0.1:8081	1	21600	0	0	21600	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789188980.732326900	m1-ladder	http://127.0.0.1:8081	1	21600	0	0	21600	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789188990.632501100	m1-ladder	http://127.0.0.1:8081	1	21600	0	0	21600	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789189000.455072400	m1-ladder	http://127.0.0.1:8081	1	21700	0	0	21700	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3038864	1011720	NA
1789189010.247102100	m1-ladder	http://127.0.0.1:8081	1	21700	0	0	21700	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789189020.096142300	m1-ladder	http://127.0.0.1:8081	1	21700	0	0	21700	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
